0.041165697047617744	0.808245309397705
0.11922088061230007	0.9214461371037015
0.08135451002579541	0.8551257084951637
0.10191525291390391	0.5615860161534586
0.0797541683421713	0.7091316077700771
0.11247109804843958	0.7268354119906291
0.05193399609872751	0.42946563325189613
0.07151968064553171	0.8020583310324318
0.023309061034013534	0.43733010855192733
0.09641084381648724	0.9651415765276846
0.039016704227384125	0.912079133583478
0.017206275491181144	0.30979649224278416
0.09773273693047257	0.6859120756287518
0.0067245489050535845	0.3491119018799975
0.01244375907765205	0.5436530878836084
0.042241871722901614	0.46695378351184313
0.009437543725273168	0.30942749033887673
0.05596475841512272	0.380087721397001
0.07761323974440237	0.3948995527978647
0.02850238495799129	0.5132028694526383
0.018533772084009192	0.9972976775111079
0.08298182546977406	0.5449136235154126
0.025621786947703784	0.4384934786918254
0.024200216827566345	0.5908012067234061
0.08352027937395923	0.6004149721902855
0.027449038351382793	0.804305187841336
0.0758223528891313	0.36813088474846745
0.09876753360709623	0.5861099249367406
0.06140229252836449	0.9208378037056617
0.11731723131236294	0.9382235454347367
0.0054374127411946915	0.6729672245315168
0.08553688567285789	0.5457437612585977
0.03445108162866306	0.9351867157223032
0.10087305837213534	0.7435050335613146
0.1062901496410591	0.5036649497100806
0.002386590553277168	0.4963272773218782
0.09482882825272387	0.777419737113735
0.09304243268237511	0.5466121431801323
0.04801911446114926	0.6521359287400494
0.02097315991374271	0.7213232244122207
0.12300481501867166	0.9929798587194465
0.03241185436269445	0.8518145899707046
0.03152679355854204	0.7516858740977044
0.02224173322278644	0.9384886698906325
0.11522891343535147	0.9099203712118685
0.10149605368307602	0.7261466906001414
0.009223635524339246	0.764225911955546
0.09567184634767334	0.9486280219758927
0.017512661569466625	0.5229520713052579
0.03206354354544849	0.4210406919699238
0.02888711239825159	0.5872604453317014
0.05807658189524778	0.38919307497673317
8.764394479868765E-4	0.7033432876453721
0.060983799078075496	0.648038217068716
0.050623646898287133	0.94101596234829
0.05756293276861357	0.441334397930757
0.09294854052185386	0.8877220088225877
