5.31090513525631	5.209784612375336
3.0081867401056304	3.491680057108224
3.812933720591734	3.6318958261434307
5.329239380919541	5.800011695820557
5.469853901899834	5.939676442692643
3.2056261631703458	3.4574995974167404
3.0504677176657986	3.6686155551666255
5.355670346032249	5.096844734372449
3.683495406795859	3.8066242286939262
5.66290141398375	5.746867167758818
5.992376178822472	5.360450592932766
5.062728698253764	5.370678016457459
5.981923787476858	5.486751334865014
5.29894641044175	5.4916388222620025
5.346199204099678	5.106683507974312
5.947376775622393	5.667722386617554
5.573462952976902	5.851366259815349
5.276231550727611	5.1785607312590916
5.628391263770127	5.267342961212767
5.192269697614107	5.757663496205658
5.514412440463593	5.695169431804505
3.7431704886000468	3.7197932071404294
3.2762212337797045	3.5002272300829818
3.9152625659243645	3.3051592402605583
3.824055348646275	3.631422115325374
5.968906636883555	5.896335430166401
5.9155148295981235	5.944998937312179
3.6167414102912607	3.299013533007326
3.22302671122758	3.523102411760714
3.352499654672153	3.725966270553059
5.25234499050743	5.9622995430335886
3.0480288968564815	3.8779985426394106
5.249475714106051	5.150292584212653
5.62224820948194	5.7096096788760375
3.3889521081393457	3.875253523122652
3.6045214995972006	3.9497710180469054
3.6117181163631837	3.9388887382764324
3.224452733968305	3.745523215352887
5.371577286709089	5.869124536840263
5.9613709357524325	5.6345032682623915
3.89651929855998	3.4250175713547604
3.9867408379384917	3.2522150212614527
5.8677682776819	5.840476021525024
5.705347198906708	5.647600344443136
3.7630996329444457	3.806405535896398
3.988446990763454	3.82719570071373
5.629147569708237	5.1088461142480845
3.9034778259797753	3.894785786847116
5.582001895960024	5.983449363748074
5.104775686053819	5.5881343781493555
5.6703143122439315	5.238941762384211
5.8513141763647925	5.828874063894994
5.38537511539293	5.450196277155725
5.71562386243802	5.66055438795122
3.1376240620302656	3.535397916139642
3.4066972279382948	3.5742613819067452
3.105760163540237	3.495984334343365
3.1899541657136328	3.5900454254167653
5.585855060930255	5.771656778905699
5.236941246968392	5.970909551143913
5.367826381188424	5.399019331952814
5.497888599258303	5.932744331898036
5.154237764732089	5.532953053770266
5.348866348803418	5.661935135345926
5.195733891937795	5.767891235560931
5.623353408950831	5.0284397697119445
5.9805966322520625	5.171393453048141
5.907392942061166	5.779166900507332
3.0261004758334966	3.5108546638258358
5.58922505431864	5.433523937693269
5.361349559369148	5.979862973601189
3.0257105895609815	3.5899751067568646
3.7203033740324236	3.8125027795713287
5.615870936557698	5.196279037189685
5.143925357796599	5.506385105341169
5.961790894924263	5.01218180168433
5.721060317163447	5.642475345740374
5.618656078352646	5.043246611092258
3.5913246947413455	3.448316842290724
5.115422760149914	5.894428885662558
5.507714853168489	5.021697049879701
5.488809087214753	5.225413914953429
5.422788573642172	5.837679726684541
3.337878150634829	3.3224113415457945
5.895641494482839	5.7355882516816665
3.3136304322307777	3.931572647519179
3.4430842467626617	3.6681817231579763
3.4475654489617313	3.4578770561979724
5.884180651242385	5.485504935692337
5.187665307205961	5.808606559061527
5.096934992057459	5.909820657499488
5.015238425307891	5.340341275766708
5.587488896168525	5.6759902974234935
5.640754743551379	5.44912097808086
3.854004356874099	3.427166771468332
3.872195329208778	3.5679987172083507
5.231489528022487	5.138525914218905
5.106679373368413	5.209033261605681
5.389952827516657	5.443113364744834
5.3175452213186905	5.892585928401852
5.012055476456561	5.017771545891545
5.911132065900896	5.205058472718836
5.497822273447632	5.667969084432805
5.600643013652648	5.425852540883586
3.4021255427262522	3.4794424685955825
5.172576810481318	5.83422797148478
5.899008031458234	5.737448564075836
5.647281872395591	5.194445529953439
5.401441445306767	5.779635162558059
3.161506160938546	3.8497135331271553
5.081756886149102	5.6545648799410655
5.59340622450367	5.3877637698961465
5.607498024324236	5.305166746193504
5.863298214978914	5.256271154889522
5.634059427080485	5.826481381523654
5.154606231425236	5.5796865065103844
3.5222560247769152	3.5959091860499734
5.20771040200409	5.23795517280972
5.869317237880811	5.737871395651628
5.594677378569185	5.90346663947568
5.89105872951821	5.353228763797116
3.991063076829316	3.91027597465157
3.3631364536146724	3.7883577235504005
5.931247073770568	5.679835227989956
3.981886035800448	3.227618241965234
